userId,questionId,question,subQuestion,responseId,response
59d00bdec8bca053d261c449,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59dd6fce3b62e811697f4b4a,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,5
59d00bdec8bca053d261c449,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59d00bdec8bca053d261c449,q8,Do you have a team?,,team,false
59d00bdec8bca053d261c449,q10,Would you like to join an existing team or project?,,join,true
59cf0c54ca869411de5a7626,q1,What areas are you most interested in?,,q1-i10,Fashion
59cf0c54ca869411de5a7626,q1,What areas are you most interested in?,,q1-i9,Gaming
59dd6fce3b62e811697f4b4a,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,3
59cf0c54ca869411de5a7626,q1,What areas are you most interested in?,,q1-i5,Entertainment
59cf0c54ca869411de5a7626,q1,What areas are you most interested in?,,q1-i6,Music
59cf0c54ca869411de5a7626,q1,What areas are you most interested in?,,q1-i12,Arts
59d00bdec8bca053d261c449,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59d00bdec8bca053d261c449,q1,What areas are you most interested in?,,q1-i4,Travel
59d00bdec8bca053d261c449,q1,What areas are you most interested in?,,q1-i2,Politics
59cf0c54ca869411de5a7626,q4,Rate your experience with the following languages:,Java,q4-i3,Completed multiple projects/courses
59cf0c54ca869411de5a7626,q4,Rate your experience with the following languages:,C++,q4-i4,Completed one project/course
59cf0c54ca869411de5a7626,q4,Rate your experience with the following languages:,C#,q4-i7,Completed one project/course
59cf0c54ca869411de5a7626,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,4
59cf0c54ca869411de5a7626,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59cf0c54ca869411de5a7626,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,3
59cf0c54ca869411de5a7626,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59cf0c54ca869411de5a7626,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,4
59cf0c54ca869411de5a7626,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59cf0c54ca869411de5a7626,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,3
59cf0c54ca869411de5a7626,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59cf0c54ca869411de5a7626,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Some experience
59cf0c54ca869411de5a7626,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Completed one project/course
59cf0c54ca869411de5a7626,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59d00bdec8bca053d261c449,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
59cf0c54ca869411de5a7626,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
59cf0c54ca869411de5a7626,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Some experience
59cf0c54ca869411de5a7626,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59cf0c54ca869411de5a7626,q2,What role do you expect to play on the team?,,q2-i4,Designer
59cf0c54ca869411de5a7626,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59cf0c54ca869411de5a7626,q8,Do you have a team?,,team,false
59cf0c54ca869411de5a7626,q10,Would you like to join an existing team or project?,,join,false
59d00bdec8bca053d261c449,q2,What role do you expect to play on the team?,,q2-i4,Designer
59e6508e065b993ff9e1189a,q1,What areas are you most interested in?,,q1-i4,Travel
59e6508e065b993ff9e1189a,q1,What areas are you most interested in?,,q1-i5,Entertainment
59e6508e065b993ff9e1189a,q1,What areas are you most interested in?,,q1-i7,Economics
59e6508e065b993ff9e1189a,q1,What areas are you most interested in?,,q1-i9,Gaming
59e6508e065b993ff9e1189a,q1,What areas are you most interested in?,,q1-i12,Arts
59e6508e065b993ff9e1189a,q1,What areas are you most interested in?,,q1-other,Technology
59e6508e065b993ff9e1189a,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59e6508e065b993ff9e1189a,q2,What role do you expect to play on the team?,,q2-i4,Designer
59e6508e065b993ff9e1189a,q2,What role do you expect to play on the team?,,q2-other,Lead
59d00bdec8bca053d261c449,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Some experience
59e6508e065b993ff9e1189a,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
59e6508e065b993ff9e1189a,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Some experience
59e6508e065b993ff9e1189a,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Some experience
59e6508e065b993ff9e1189a,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59e6508e065b993ff9e1189a,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Completed multiple projects/courses
59e6508e065b993ff9e1189a,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed multiple projects/courses
59e6508e065b993ff9e1189a,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed one project/course
59e6508e065b993ff9e1189a,q4,Rate your experience with the following languages:,C++,q4-i4,Completed one project/course
59e6508e065b993ff9e1189a,q4,Rate your experience with the following languages:,Python,q4-i5,Some experience
59e6508e065b993ff9e1189a,q4,Rate your experience with the following languages:,C#,q4-i7,Some experience
59e6508e065b993ff9e1189a,q4,Rate your experience with the following languages:,SQL,q4-i8,Some experience
59e6508e065b993ff9e1189a,q4,Rate your experience with the following languages:,Swift,q4-i9,Some experience
59e6508e065b993ff9e1189a,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,4
59e6508e065b993ff9e1189a,q5,Rate your skills (worse - better):,Design Skills,q5-i2,3
59e6508e065b993ff9e1189a,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59e6508e065b993ff9e1189a,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59e6508e065b993ff9e1189a,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59e6508e065b993ff9e1189a,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,4
59e6508e065b993ff9e1189a,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,3
59d00bdec8bca053d261c449,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59e6508e065b993ff9e1189a,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59e6508e065b993ff9e1189a,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,4
59e6508e065b993ff9e1189a,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,4
59e6cb2b065b993ff9e118c0,q1,What areas are you most interested in?,,q1-i8,Social Issues
59e6508e065b993ff9e1189a,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59e6cb2b065b993ff9e118c0,q1,What areas are you most interested in?,,q1-i10,Fashion
59e6508e065b993ff9e1189a,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59e6cb2b065b993ff9e118c0,q1,What areas are you most interested in?,,q1-i12,Arts
59e6cb2b065b993ff9e118c0,q1,What areas are you most interested in?,,q1-i5,Entertainment
59e6508e065b993ff9e1189a,q8,Do you have a team?,,team,true
59e6cb2b065b993ff9e118c0,q1,What areas are you most interested in?,,q1-i6,Music
59e6508e065b993ff9e1189a,q9,Are you looking for more people to join your team?,,teammates,false
59e6cb2b065b993ff9e118c0,q1,What areas are you most interested in?,,q1-i3,Health
59e6cb2b065b993ff9e118c0,q1,What areas are you most interested in?,,q1-i4,Travel
59e6cb2b065b993ff9e118c0,q1,What areas are you most interested in?,,q1-i1,Finance
59e6cb2b065b993ff9e118c0,q1,What areas are you most interested in?,,q1-i2,Politics
59e6508e065b993ff9e1189a,ft2,What is the name of your team?,,ft2-ft-other,Daypop
59e6508e065b993ff9e1189a,ft3,What is the focus of your team's project?,,ft3-ft-other,Event discovery that adapts with dynamic lifestyles and fosters inclusive communities
59e6508e065b993ff9e1189a,ft4,What technologies do you plan to use for your project?,,ft4-ft-other,"Python, Javascript, Node, React.js, Elixir-Phoenix, PostgreSQL, Redis, HTML, CSS"
59e6508e065b993ff9e1189a,ft5,Who are you looking for?,,ft5-i2,Back-end Engineer
59e6508e065b993ff9e1189a,ft5,Who are you looking for?,,ft5-i4,Designer
59e6508e065b993ff9e1189a,ft5,Who are you looking for?,,ft5-i1,Front-end Engineer
59e6508e065b993ff9e1189a,ft6,How experienced is your team?,,ft6-ft-other,Moderate - we've built prototype web apps before
59e6cb2b065b993ff9e118c0,q4,Rate your experience with the following languages:,Java,q4-i3,Completed one project/course
59e6cb2b065b993ff9e118c0,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,3
59e6cb2b065b993ff9e118c0,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,4
59e6cb2b065b993ff9e118c0,q5,Rate your skills (worse - better):,Design Skills,q5-i2,2
59e6508e065b993ff9e1189a,ft7,"If you already have teammates, may you provide their email addresses? (separated by a comma)",,ft7-ft-other,59e65d3c065b993ff9e1189b
59e6cb2b065b993ff9e118c0,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59e6cb2b065b993ff9e118c0,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,2
59e6cb2b065b993ff9e118c0,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59e6cb2b065b993ff9e118c0,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,4
59e6cb2b065b993ff9e118c0,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,3
59e6cb2b065b993ff9e118c0,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,3
59e6cb2b065b993ff9e118c0,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,3
59e6cb2b065b993ff9e118c0,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,2
59e6cb2b065b993ff9e118c0,q8,Do you have a team?,,team,false
59e6cb2b065b993ff9e118c0,q10,Would you like to join an existing team or project?,,join,false
59e6cb2b065b993ff9e118c0,q2,What role do you expect to play on the team?,,q2-other,Unsure
59e6508e065b993ff9e1189a,q1,What areas are you most interested in?,,q1-i6,Music
59e6508e065b993ff9e1189a,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,Some experience
59cf14b9ca869411de5a7633,q1,What areas are you most interested in?,,q1-i1,Finance
59cf14b9ca869411de5a7633,q1,What areas are you most interested in?,,q1-i9,Gaming
59cf14b9ca869411de5a7633,q1,What areas are you most interested in?,,q1-i8,Social Issues
59cf14b9ca869411de5a7633,q1,What areas are you most interested in?,,q1-i3,Health
59cf14b9ca869411de5a7633,q2,What role do you expect to play on the team?,,q2-i2,Back-end Engineer
59cf14b9ca869411de5a7633,q2,What role do you expect to play on the team?,,q2-i3,Data Scientist
59cf14b9ca869411de5a7633,q2,What role do you expect to play on the team?,,q2-other,
59cf14b9ca869411de5a7633,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Completed multiple projects/courses
59cf14b9ca869411de5a7633,q2,What role do you expect to play on the team?,,q2-i1,Front-end Engineer
59cf14b9ca869411de5a7633,q3,Rate your experience with the following technologies:,Data Analytics/Mining,q3-i3,Completed multiple projects/courses
59cf14b9ca869411de5a7633,q3,Rate your experience with the following technologies:,Machine Intelligence,q3-i4,Completed one project/course
59cf14b9ca869411de5a7633,q3,Rate your experience with the following technologies:,Computer Networks,q3-i5,Some experience
59cf14b9ca869411de5a7633,q3,Rate your experience with the following technologies:,Algorithm Design,q3-i6,Some experience
59cf14b9ca869411de5a7633,q3,Rate your experience with the following technologies:,Virtual/Augmented Reality,q3-i7,No experience
59cf14b9ca869411de5a7633,q3,Rate your experience with the following technologies:,Hardware,q3-i8,Completed one project/course
59cf14b9ca869411de5a7633,q3,Rate your experience with the following technologies:,Internet of Things (IoT),q3-i9,Some experience
59cf14b9ca869411de5a7633,q3,Rate your experience with the following technologies:,Game Development,q3-i10,No experience
59cf14b9ca869411de5a7633,q4,Rate your experience with the following languages:,HTML/CSS,q4-i1,Completed multiple projects/courses
59cf14b9ca869411de5a7633,q4,Rate your experience with the following languages:,JavaScript,q4-i2,Completed multiple projects/courses
59cf14b9ca869411de5a7633,q4,Rate your experience with the following languages:,C++,q4-i4,Completed one project/course
59cf14b9ca869411de5a7633,q4,Rate your experience with the following languages:,Python,q4-i5,Completed multiple projects/courses
59cf14b9ca869411de5a7633,q4,Rate your experience with the following languages:,SQL,q4-i8,Some experience
59cf14b9ca869411de5a7633,q5,Rate your skills (worse - better):,Communication Skills,q5-i1,5
59cf14b9ca869411de5a7633,q5,Rate your skills (worse - better):,Design Skills,q5-i2,4
59cf14b9ca869411de5a7633,q5,Rate your skills (worse - better):,Presentation Skills,q5-i3,3
59cf14b9ca869411de5a7633,q5,Rate your skills (worse - better):,Project Management Skills,q5-i4,3
59cf14b9ca869411de5a7633,q6,Why are you attending BostonHacks? (Rate),Have fun!,q6-i1,5
59cf14b9ca869411de5a7633,q6,Why are you attending BostonHacks? (Rate),Gain technical skills,q6-i2,5
59cf14b9ca869411de5a7633,q6,Why are you attending BostonHacks? (Rate),Win,q6-i3,1
59cf14b9ca869411de5a7633,q6,Why are you attending BostonHacks? (Rate),Meet new people,q6-i4,5
59cf14b9ca869411de5a7633,q7,Rate how important the following is for your final project? (Rate),Great code,q7-i1,5
59cf14b9ca869411de5a7633,q7,Rate how important the following is for your final project? (Rate),Great concept,q7-i2,5
59cf14b9ca869411de5a7633,q7,Rate how important the following is for your final project? (Rate),Great design,q7-i3,4
59cf14b9ca869411de5a7633,q7,Rate how important the following is for your final project? (Rate),Great presentation,q7-i4,4
59cf14b9ca869411de5a7633,q8,Do you have a team?,,team,false
59cf14b9ca869411de5a7633,q10,Would you like to join an existing team or project?,,join,true
59e7616e065b993ff9e118ca,q1,What areas are you most interested in?,,q1-i9,Gaming
59e7616e065b993ff9e118ca,q1,What areas are you most interested in?,,q1-i5,Entertainment
59e7616e065b993ff9e118ca,q1,What areas are you most interested in?,,q1-other,Science
59e7616e065b993ff9e118ca,q2,What role do you expect to play on the team?,,q2-i4,Designer
59d17576c8bca053d261c4c7,q3,Rate your experience with the following technologies:,Mobile Application Development,q3-i2,No experience
59d17576c8bca053d261c4c7,q3,Rate your experience with the following technologies:,Game Development,q3-i10,Some experience
59d17576c8bca053d261c4c7,q4,Rate your experience with the following languages:,Java,q4-i3,Completed one project/course
59e7616e065b993ff9e118ca,q3,Rate your experience with the following technologies:,Web Application Development,q3-i1,Some experience
